Pixel-X	Pixel-Y	Longitude	Latitude	rhos_492	rhos_559	rhos_665	rhos_739	rhos_833	rhos_1610	l2_negatives	lon	lat	ndvi	fdi	virtual_red	virtual_green	virtual_blue
453.5	547.5	-2.5576281547546387	56.18880844116211	0.03810591	0.03370347	0.023291545	0.030809809	0.026095403	0.014714412	0	-2.5576282	56.18881	0.056773268	0.023899632	0.023291545	0.03370347	0.03810591
454.5	547.5	-2.557466983795166	56.18880844116211	0.037214234	0.032072764	0.022489067	0.027193526	0.024183327	0.013284457	0	-2.557467	56.18881	0.03630112	0.021717034	0.022489067	0.032072764	0.037214234
455.5	547.5	-2.5573060512542725	56.188804626464844	0.03606747	0.031696368	0.020195823	0.027193526	0.022833476	0.013284457	0	-2.557306	56.188805	0.061298992	0.020367183	0.020195823	0.031696368	0.03606747
457.5	547.5	-2.556983709335327	56.188804626464844	0.034155354	0.0309435	0.021915812	0.024706619	0.02328344	0.011445892	0	-2.5569837	56.188805	0.030257769	0.022151448	0.021915812	0.0309435	0.034155354
458.5	547.5	-2.5568225383758545	56.188804626464844	0.03402784	0.030190535	0.02008115	0.02380215	0.022046003	0.011343748	0	-2.5568225	56.188805	0.046641037	0.020392124	0.02008115	0.030190535	0.03402784
459.5	547.5	-2.556661605834961	56.188804626464844	0.035430204	0.028935323	0.02008115	0.02380215	0.022945968	0.011343748	0	-2.5566616	56.188805	0.06658171	0.021292089	0.02008115	0.028935323	0.035430204
463.5	547.5	-2.5560169219970703	56.18880081176758	0.034665346	0.028935323	0.018475473	0.022784526	0.02047092	0.009300826	0	-2.556017	56.1888	0.051235713	0.021657415	0.018475473	0.028935323	0.034665346
464.5	547.5	-2.5558559894561768	56.18880081176758	0.033517748	0.030065022	0.018934269	0.022106059	0.020695943	0.008994382	0	-2.555856	56.1888	0.044452824	0.021899533	0.018934269	0.030065022	0.033517748
471.5	547.5	-2.5547280311584473	56.18879699707031	0.03441036	0.028307602	0.019393034	0.020522796	0.02047092	0.008687937	0	-2.554728	56.188797	0.027039085	0.020987872	0.019393034	0.028307602	0.03441036
412.5	548.5	-2.564235210418701	56.18873977661133	0.033772808	0.028684245	0.02008115	0.022558374	0.021595996	0.0094029745	0	-2.5642352	56.18874	0.036347173	0.022425	0.02008115	0.028684245	0.033772808
415.5	548.5	-2.5637519359588623	56.18873977661133	0.033007592	0.028684245	0.020654524	0.02380215	0.022046003	0.01022015	0	-2.563752	56.18874	0.032586947	0.02238963	0.020654524	0.028684245	0.033007592
416.5	548.5	-2.5635907649993896	56.18873977661133	0.03326268	0.030065022	0.020769197	0.02561102	0.022833476	0.011548036	0	-2.5635908	56.18874	0.04734293	0.022223318	0.020769197	0.030065022	0.03326268
417.5	548.5	-2.563429594039917	56.18873977661133	0.035047807	0.030316042	0.021686504	0.02561102	0.022608487	0.011548036	0	-2.5634296	56.18874	0.020814618	0.02199833	0.021686504	0.030316042	0.035047807
419.5	548.5	-2.5631072521209717	56.18873596191406	0.033007592	0.030316042	0.022603711	0.023689082	0.026545264	0.014203716	0	-2.5631073	56.188736	0.08019603	0.019719055	0.022603711	0.030316042	0.033007592
448.5	548.5	-2.5584349632263184	56.188720703125	0.034282856	0.033201773	0.023635445	0.034537822	0.029131684	0.017063549	0	-2.558435	56.18872	0.10416029	0.025659237	0.023635445	0.033201773	0.034282856
449.5	548.5	-2.5582737922668457	56.188720703125	0.036194902	0.032574575	0.023406183	0.034537822	0.028569462	0.017063549	0	-2.5582738	56.18872	0.09934034	0.025097014	0.023406183	0.032574575	0.036194902
450.5	548.5	-2.558112621307373	56.188720703125	0.03683202	0.032574575	0.021915812	0.030470837	0.026432797	0.015020827	0	-2.5581126	56.18872	0.09342534	0.023428645	0.021915812	0.032574575	0.03683202
451.5	548.5	-2.5579514503479004	56.188716888427734	0.035430204	0.031068988	0.023979325	0.030470837	0.02699511	0.015020827	0	-2.5579515	56.188717	0.059162688	0.023990957	0.023979325	0.031068988	0.035430204
452.5	548.5	-2.5577902793884277	56.188716888427734	0.036577187	0.032574575	0.02317691	0.025497971	0.025982933	0.013488739	0	-2.5577903	56.188717	0.057079572	0.021834709	0.02317691	0.032574575	0.036577187
453.5	548.5	-2.557629346847534	56.188716888427734	0.035940025	0.031696368	0.022489067	0.025497971	0.025870467	0.013488739	0	-2.5576293	56.188717	0.06992208	0.021722242	0.022489067	0.031696368	0.035940025
454.5	548.5	-2.5574681758880615	56.188716888427734	0.03555767	0.032072764	0.020769197	0.023915216	0.024183327	0.013080175	0	-2.5574682	56.188717	0.07594968	0.019530406	0.020769197	0.032072764	0.03555767
455.5	548.5	-2.557307004928589	56.188716888427734	0.036194902	0.030818025	0.021113202	0.023915216	0.022833476	0.013080175	0	-2.557307	56.188717	0.039144572	0.018180555	0.021113202	0.030818025	0.036194902
457.5	548.5	-2.5569846630096436	56.188716888427734	0.035812575	0.031696368	0.021686504	0.024480509	0.022833476	0.011241603	0	-2.5569847	56.188717	0.025763089	0.0218888	0.021686504	0.031696368	0.035812575
458.5	548.5	-2.55682373046875	56.18871307373047	0.03670461	0.030567031	0.020425178	0.023123747	0.022158502	0.011139458	0	-2.5568237	56.188713	0.04070394	0.020340158	0.020425178	0.030567031	0.03670461
459.5	548.5	-2.5566625595092773	56.18871307373047	0.034920324	0.02968849	0.019966466	0.023123747	0.021708502	0.011139458	0	-2.5566626	56.188713	0.041800518	0.019890158	0.019966466	0.02968849	0.034920324
465.5	548.5	-2.5556957721710205	56.1887092590332	0.03326268	0.029437441	0.019163655	0.022219136	0.02047092	0.010015857	0	-2.5556958	56.18871	0.03298292	0.0199465	0.019163655	0.029437441	0.03326268
412.5	549.5	-2.5642361640930176	56.18865203857422	0.03236978	0.030567031	0.019622417	0.022558374	0.020920958	0.0094029745	0	-2.5642362	56.188652	0.032028444	0.021749962	0.019622417	0.030567031	0.03236978
415.5	549.5	-2.5637528896331787	56.18864822387695	0.03390033	0.028433155	0.020195823	0.02380215	0.021933502	0.01022015	0	-2.563753	56.18865	0.04124629	0.022277128	0.020195823	0.028433155	0.03390033
416.5	549.5	-2.563591718673706	56.18864822387695	0.034282856	0.028433155	0.020654524	0.02561102	0.023733392	0.011548036	0	-2.5635917	56.18865	0.06936277	0.023123235	0.020654524	0.028433155	0.034282856
417.5	549.5	-2.5634305477142334	56.18864822387695	0.035047807	0.02993951	0.020425178	0.02561102	0.022833476	0.011548036	0	-2.5634305	56.18865	0.055672046	0.022223318	0.020425178	0.02993951	0.035047807
418.5	549.5	-2.5632693767547607	56.18864822387695	0.03441036	0.031068988	0.020883866	0.023689082	0.02542058	0.014203716	0	-2.5632694	56.18865	0.09797578	0.018594371	0.020883866	0.031068988	0.03441036
447.5	549.5	-2.5585970878601074	56.18863296508789	0.038233276	0.03520829	0.029135827	0.052143544	0.044415615	0.033402774	0	-2.558597	56.188633	0.20774288	0.025588995	0.029135827	0.03520829	0.038233276
448.5	549.5	-2.5584359169006348	56.188629150390625	0.036959432	0.03470673	0.027073618	0.034537822	0.032392148	0.017063549	0	-2.558436	56.18863	0.08943852	0.0289197	0.027073618	0.03470673	0.036959432
449.5	549.5	-2.558274745941162	56.188629150390625	0.03644976	0.032825463	0.02569852	0.034537822	0.0300312	0.017063549	0	-2.5582747	56.18863	0.07774452	0.026558753	0.02569852	0.032825463	0.03644976
450.5	549.5	-2.5581135749816895	56.188629150390625	0.035302736	0.031068988	0.023406183	0.030470837	0.0275574	0.015020827	0	-2.5581136	56.18863	0.08145455	0.024553247	0.023406183	0.031068988	0.035302736
451.5	549.5	-2.557952404022217	56.188629150390625	0.035302736	0.032072764	0.023635445	0.030470837	0.027332485	0.015020827	0	-2.5579524	56.18863	0.07253659	0.024328332	0.023635445	0.032072764	0.035302736
452.5	549.5	-2.5577914714813232	56.188629150390625	0.035812575	0.031821843	0.022259768	0.025497971	0.026320333	0.013488739	0	-2.5577915	56.18863	0.083584934	0.022172108	0.022259768	0.031821843	0.035812575
453.5	549.5	-2.5576303005218506	56.188629150390625	0.034282856	0.02993951	0.021342527	0.025497971	0.02542058	0.013488739	0	-2.5576303	56.18863	0.08720663	0.021272356	0.021342527	0.02993951	0.034282856
454.5	549.5	-2.557469129562378	56.18862533569336	0.035302736	0.031570897	0.021801163	0.023915216	0.023733392	0.013080175	0	-2.5574691	56.188625	0.042434365	0.019080471	0.021801163	0.031570897	0.035302736
455.5	549.5	-2.5573079586029053	56.18862533569336	0.03644976	0.030190535	0.021113202	0.023915216	0.023620905	0.013080175	0	-2.557308	56.188625	0.056057975	0.018967984	0.021113202	0.030190535	0.03644976
460.5	549.5	-2.556502342224121	56.18862533569336	0.035430204	0.03144544	0.019851785	0.023349885	0.022833476	0.010118003	0	-2.5565023	56.188625	0.06985293	0.023006937	0.019851785	0.03144544	0.035430204
465.5	549.5	-2.555696725845337	56.188621520996094	0.035430204	0.029311912	0.019966466	0.022219136	0.021258483	0.010015857	0	-2.5556967	56.18862	0.03134064	0.020734064	0.019966466	0.029311912	0.035430204
470.5	549.5	-2.554891347885132	56.18861770629883	0.033517748	0.029562967	0.019966466	0.021201363	0.02080845	0.008994382	0	-2.5548913	56.188618	0.020649571	0.021308387	0.019966466	0.029562967	0.033517748
415.5	550.5	-2.563753843307495	56.188560485839844	0.034665346	0.028809782	0.020425178	0.023123747	0.021821002	0.010424443	0	-2.5637538	56.18856	0.03304023	0.021273796	0.020425178	0.028809782	0.034665346
417.5	550.5	-2.563431739807129	56.18855667114258	0.034282856	0.031319957	0.019507727	0.023349885	0.022945968	0.0116501795	0	-2.5634317	56.188557	0.08098804	0.02039556	0.019507727	0.031319957	0.034282856
418.5	550.5	-2.5632705688476562	56.18855667114258	0.034792837	0.031696368	0.019966466	0.02414134	0.02384588	0.013488739	0	-2.5632706	56.188557	0.08854611	0.018642496	0.019966466	0.031696368	0.034792837
419.5	550.5	-2.5631093978881836	56.18855667114258	0.033645283	0.03144544	0.020769197	0.02414134	0.023733392	0.013488739	0	-2.5631094	56.188557	0.066607244	0.01853001	0.020769197	0.03144544	0.033645283
450.5	550.5	-2.558114767074585	56.188541412353516	0.03632233	0.032574575	0.023864703	0.034876663	0.03160521	0.016042195	0	-2.5581148	56.18854	0.13954423	0.030212045	0.023864703	0.032574575	0.03632233
451.5	550.5	-2.5579535961151123	56.18853759765625	0.03632233	0.032072764	0.023979325	0.034876663	0.0275574	0.016042195	0	-2.5579536	56.188538	0.06942766	0.026164234	0.023979325	0.032072764	0.03632233
452.5	550.5	-2.5577924251556396	56.18853759765625	0.037596412	0.032323673	0.023750072	0.030357841	0.02744494	0.013999439	0	-2.5577924	56.188538	0.07217242	0.026168704	0.023750072	0.032323673	0.037596412
453.5	550.5	-2.557631254196167	56.18853759765625	0.03683202	0.031068988	0.021801163	0.030357841	0.026095403	0.013999439	0	-2.5576313	56.188538	0.08965655	0.024819167	0.021801163	0.031068988	0.03683202
454.5	550.5	-2.5574700832366943	56.18853759765625	0.036194902	0.031319957	0.021915812	0.027306555	0.024408292	0.014612274	0	-2.55747	56.188538	0.05380525	0.019669347	0.021915812	0.031319957	0.036194902
455.5	550.5	-2.557309150695801	56.18853759765625	0.03644976	0.030567031	0.021801163	0.027306555	0.02350842	0.014612274	0	-2.5573092	56.188538	0.037679836	0.018769475	0.021801163	0.030567031	0.03644976
457.5	550.5	-2.5569868087768555	56.188533782958984	0.035812575	0.031821843	0.022030469	0.026289264	0.02485821	0.012875892	0	-2.5569868	56.188534	0.060307547	0.02241494	0.022030469	0.031821843	0.035812575
458.5	550.5	-2.556825637817383	56.188533782958984	0.03606747	0.031319957	0.021113202	0.02561102	0.022495992	0.012978033	0	-2.5568256	56.188534	0.03170869	0.019343616	0.021113202	0.031319957	0.03606747
459.5	550.5	-2.5566647052764893	56.188533782958984	0.036577187	0.02993951	0.020998532	0.02561102	0.022945968	0.012978033	0	-2.5566647	56.188534	0.04431582	0.019793592	0.020998532	0.02993951	0.036577187
460.5	550.5	-2.5565035343170166	56.188533782958984	0.035175264	0.02968849	0.022259768	0.024932725	0.025195632	0.0120587535	0	-2.5565035	56.188534	0.06186575	0.023149967	0.022259768	0.02968849	0.035175264
461.5	550.5	-2.556342363357544	56.188533782958984	0.035302736	0.03044153	0.020654524	0.024932725	0.022495992	0.0120587535	0	-2.5563424	56.188534	0.042675473	0.020450328	0.020654524	0.03044153	0.035302736
411.5	551.5	-2.564399480819702	56.188472747802734	0.035940025	0.029437441	0.019393034	0.021201363	0.02080845	0.008994382	0	-2.5643995	56.188473	0.03520807	0.021308387	0.019393034	0.029437441	0.035940025
417.5	551.5	-2.5634326934814453	56.18846893310547	0.032880038	0.030065022	0.019507727	0.023349885	0.022833476	0.0116501795	0	-2.5634327	56.18847	0.078546405	0.020283068	0.019507727	0.030065022	0.032880038
449.5	551.5	-2.558276891708374	56.18844985961914	0.04217932	0.039970588	0.034174595	0.05789297	0.049020004	0.039222535	0	-2.558277	56.18845	0.17844197	0.024318919	0.034174595	0.039970588	0.04217932
450.5	551.5	-2.5581157207489014	56.18844985961914	0.037469022	0.037339337	0.026042318	0.034876663	0.03891081	0.016042195	0	-2.5581157	56.18845	0.19811967	0.037517644	0.026042318	0.037339337	0.037469022
451.5	551.5	-2.5579545497894287	56.18844985961914	0.040143203	0.034581337	0.026959034	0.034876663	0.03183005	0.016042195	0	-2.5579545	56.18845	0.0828558	0.030436885	0.026959034	0.034581337	0.040143203
452.5	551.5	-2.557793378829956	56.18844985961914	0.039252028	0.03370347	0.026042318	0.030357841	0.027894758	0.013999439	0	-2.5577934	56.18845	0.03434446	0.026618522	0.026042318	0.03370347	0.039252028
453.5	551.5	-2.5576324462890625	56.18844985961914	0.036959432	0.031947307	0.023062274	0.030357841	0.025533056	0.013999439	0	-2.5576324	56.18845	0.05084402	0.02425682	0.023062274	0.031947307	0.036959432
454.5	551.5	-2.55747127532959	56.188446044921875	0.036959432	0.031947307	0.022832999	0.027306555	0.025195632	0.014612274	0	-2.5574713	56.188446	0.049192183	0.020456687	0.022832999	0.031947307	0.036959432
456.5	551.5	-2.5571489334106445	56.188446044921875	0.037469022	0.033327203	0.024667053	0.026289264	0.02699511	0.012875892	0	-2.557149	56.188446	0.045063093	0.024551839	0.024667053	0.033327203	0.037469022
457.5	551.5	-2.556987762451172	56.188446044921875	0.035940025	0.03370347	0.024781661	0.026289264	0.0275574	0.012875892	0	-2.5569878	56.188446	0.053033777	0.025114128	0.024781661	0.03370347	0.035940025
458.5	551.5	-2.5568268299102783	56.188446044921875	0.035175264	0.031319957	0.022603711	0.02561102	0.024970684	0.012978033	0	-2.5568268	56.188446	0.04975309	0.021818308	0.022603711	0.031319957	0.035175264
462.5	551.5	-2.556182384490967	56.18844223022461	0.033135146	0.028684245	0.019851785	0.023689082	0.02103347	0.011343748	0	-2.5561824	56.188442	0.02890246	0.019291647	0.019851785	0.028684245	0.033135146
463.5	551.5	-2.556021213531494	56.18844223022461	0.034665346	0.028809782	0.02008115	0.023689082	0.02103347	0.011343748	0	-2.5560212	56.188442	0.023162568	0.019291647	0.02008115	0.028809782	0.034665346
471.5	551.5	-2.554732322692871	56.188438415527344	0.034792837	0.029186388	0.019622417	0.02346295	0.020583432	0.009096532	0	-2.5547323	56.18844	0.023902368	0.02266078	0.019622417	0.029186388	0.034792837
476.5	551.5	-2.553926706314087	56.18843460083008	0.03606747	0.029311912	0.01927835	0.022671452	0.020695943	0.009096532	0	-2.5539267	56.188435	0.03546264	0.022157682	0.01927835	0.029311912	0.03606747
477.5	551.5	-2.5537655353546143	56.18843460083008	0.03568512	0.029186388	0.018934269	0.022671452	0.020133378	0.009096532	0	-2.5537655	56.188435	0.030693159	0.021595117	0.018934269	0.029186388	0.03568512
479.5	551.5	-2.553443193435669	56.18843460083008	0.034282856	0.02793093	0.017787231	0.02165372	0.019345755	0.009300826	0	-2.5534432	56.188435	0.041971404	0.019652734	0.017787231	0.02793093	0.034282856
481.5	551.5	-2.5531210899353027	56.18843078613281	0.035302736	0.028809782	0.018819574	0.020296596	0.01979583	0.0079728905	0	-2.553121	56.18843	0.025281496	0.021408044	0.018819574	0.028809782	0.035302736
482.5	551.5	-2.55295991897583	56.18843078613281	0.034920324	0.028809782	0.01836077	0.020635892	0.019120712	0.008585788	0	-2.55296	56.18843	0.020275144	0.019907227	0.01836077	0.028809782	0.034920324
414.5	552.5	-2.5639169216156006	56.18838119506836	0.035175264	0.028809782	0.019737102	0.024028273	0.021595996	0.009811564	0	-2.563917	56.18838	0.044973493	0.022841873	0.019737102	0.028809782	0.035175264
415.5	552.5	-2.563755989074707	56.18838119506836	0.036194902	0.02993951	0.020425178	0.024028273	0.022383494	0.009811564	0	-2.563756	56.18838	0.045745783	0.023629371	0.020425178	0.02993951	0.036194902
417.5	552.5	-2.5634336471557617	56.188377380371094	0.032880038	0.029813994	0.020195823	0.02346295	0.022720981	0.009709418	0	-2.5634336	56.188377	0.05883845	0.023708755	0.020195823	0.029813994	0.032880038
452.5	552.5	-2.5577945709228516	56.188358306884766	0.043069754	0.04410268	0.03199914	0.041764192	0.04329236	0.030135294	0	-2.5577946	56.18836	0.14999326	0.022201762	0.03199914	0.04410268	0.043069754
455.5	552.5	-2.5573110580444336	56.188358306884766	0.0377238	0.035584416	0.02581312	0.033408254	0.028119663	0.020025373	0	-2.557311	56.18836	0.042767	0.018503198	0.02581312	0.035584416	0.0377238
456.5	552.5	-2.55715012550354	56.188358306884766	0.044849966	0.042224865	0.029823113	0.04402143	0.03261698	0.022374297	0	-2.5571501	56.18836	0.044744764	0.027079344	0.029823113	0.042224865	0.044849966
457.5	552.5	-2.5569889545440674	56.1883544921875	0.042942576	0.04097261	0.02821935	0.04402143	0.032054897	0.022374297	0	-2.556989	56.188354	0.06363493	0.02651726	0.02821935	0.04097261	0.042942576
458.5	552.5	-2.5568277835845947	56.1883544921875	0.0397613	0.035459038	0.02581312	0.043344308	0.030930655	0.01736995	0	-2.5568278	56.188354	0.09018673	0.033762984	0.02581312	0.035459038	0.0397613
459.5	552.5	-2.556666612625122	56.1883544921875	0.035302736	0.026298381	0.021686504	0.043344308	0.027220026	0.01736995	0	-2.5566666	56.188354	0.11314485	0.030052353	0.021686504	0.026298381	0.035302736
460.5	552.5	-2.5565054416656494	56.1883544921875	0.036959432	0.031696368	0.02317691	0.03205262	0.027220026	0.013080175	0	-2.5565054	56.188354	0.080225416	0.028896198	0.02317691	0.031696368	0.036959432
461.5	552.5	-2.556344509124756	56.1883544921875	0.038615346	0.031194475	0.022718353	0.03205262	0.025195632	0.013080175	0	-2.5563445	56.188354	0.051702626	0.026871804	0.022718353	0.031194475	0.038615346
462.5	552.5	-2.556183338165283	56.1883544921875	0.034282856	0.028558698	0.019622417	0.025724059	0.02485821	0.0120587535	0	-2.5561833	56.188354	0.11770952	0.023428028	0.019622417	0.028558698	0.034282856
463.5	552.5	-2.5560221672058105	56.188350677490234	0.034665346	0.029437441	0.019851785	0.025724059	0.021708502	0.0120587535	0	-2.5560222	56.18835	0.044675253	0.02027832	0.019851785	0.029437441	0.034665346
465.5	552.5	-2.5557000637054443	56.188350677490234	0.03632233	0.029562967	0.019966466	0.02380215	0.021483494	0.011037314	0	-2.5557	56.18835	0.036599014	0.020374386	0.019966466	0.029562967	0.03632233
466.5	552.5	-2.5555388927459717	56.188350677490234	0.034792837	0.030190535	0.019737102	0.024367457	0.021483494	0.010322296	0	-2.555539	56.18835	0.042366974	0.022085212	0.019737102	0.030190535	0.034792837
467.5	552.5	-2.555377721786499	56.188350677490234	0.032880038	0.029186388	0.019851785	0.024367457	0.020695943	0.010322296	0	-2.5553777	56.18835	0.020818878	0.021297662	0.019851785	0.029186388	0.032880038
474.5	552.5	-2.5542500019073486	56.18834686279297	0.033007592	0.028307602	0.01927835	0.022219136	0.020245893	0.00919868	0	-2.55425	56.188347	0.02447975	0.021174235	0.01927835	0.028307602	0.033007592
475.5	552.5	-2.554088830947876	56.18834686279297	0.033772808	0.028558698	0.018934269	0.022219136	0.01979583	0.00919868	0	-2.5540888	56.188347	0.022245256	0.020724172	0.018934269	0.028558698	0.033772808
477.5	552.5	-2.5537664890289307	56.1883430480957	0.03339022	0.028684245	0.018934269	0.022671452	0.019908346	0.009300826	0	-2.5537665	56.188343	0.025077553	0.021006895	0.018934269	0.028684245	0.03339022
478.5	552.5	-2.553605318069458	56.1883430480957	0.033517748	0.028684245	0.019507727	0.021201363	0.02047092	0.009505122	0	-2.5536053	56.188343	0.024092672	0.020062873	0.019507727	0.028684245	0.033517748
414.5	553.5	-2.563918113708496	56.188289642333984	0.034792837	0.030692529	0.02008115	0.024028273	0.021483494	0.009811564	0	-2.563918	56.18829	0.03373888	0.02272937	0.02008115	0.030692529	0.034792837
415.5	553.5	-2.5637569427490234	56.188289642333984	0.03453786	0.030065022	0.01927835	0.024028273	0.020920958	0.009811564	0	-2.563757	56.18829	0.040861625	0.022166835	0.01927835	0.030065022	0.03453786
416.5	553.5	-2.563595771789551	56.188289642333984	0.033772808	0.03044153	0.020425178	0.02346295	0.021370986	0.009709418	0	-2.5635958	56.18829	0.022629071	0.02235876	0.020425178	0.03044153	0.033772808
421.5	553.5	-2.5627901554107666	56.18828582763672	0.033007592	0.032950904	0.024323199	0.030357841	0.027894758	0.017982751	0	-2.5627902	56.188286	0.068397135	0.019537076	0.024323199	0.032950904	0.033007592
423.5	553.5	-2.5624680519104004	56.18828582763672	0.039506678	0.03746467	0.03280069	0.041764192	0.05250038	0.036159575	0	-2.562468	56.188286	0.23094305	0.02069995	0.03280069	0.03746467	0.039506678
452.5	553.5	-2.557795524597168	56.188270568847656	0.053484004	0.058850713	0.04675792	0.041764192	0.05620434	0.030135294	0	-2.5577955	56.18827	0.09174643	0.035113744	0.04675792	0.058850713	0.053484004
453.5	553.5	-2.5576343536376953	56.18826675415039	0.05627288	0.053356424	0.042298783	0.041764192	0.047897115	0.030135294	0	-2.5576344	56.188267	0.062068596	0.026806518	0.042298783	0.053356424	0.05627288
454.5	553.5	-2.5574731826782227	56.18826675415039	0.042052094	0.035333656	0.027531927	0.033408254	0.033628684	0.020025373	0	-2.5574732	56.188267	0.09968436	0.02401222	0.027531927	0.035333656	0.042052094
455.5	553.5	-2.557312250137329	56.18826675415039	0.039506678	0.03909366	0.028677603	0.033408254	0.037000485	0.020025373	0	-2.5573123	56.188267	0.12672235	0.02738402	0.028677603	0.03909366	0.039506678
456.5	553.5	-2.5571510791778564	56.18826675415039	0.06626944	0.055854555	0.045500457	0.04402143	0.05070416	0.022374297	0	-2.557151	56.188267	0.054089937	0.045166522	0.045500457	0.055854555	0.06626944
457.5	553.5	-2.556989908218384	56.18826675415039	0.05601943	0.05735285	0.04149816	0.04402143	0.043741666	0.022374297	0	-2.55699	56.188267	0.026319902	0.03820403	0.04149816	0.05735285	0.05601943
461.5	553.5	-2.5563454627990723	56.188262939453125	0.038997382	0.031319957	0.022718353	0.03205262	0.026095403	0.013080175	0	-2.5563455	56.188263	0.069182344	0.027771575	0.022718353	0.031319957	0.038997382
462.5	553.5	-2.5561842918395996	56.188262939453125	0.035047807	0.030190535	0.021686504	0.025724059	0.023733392	0.0120587535	0	-2.5561843	56.188263	0.045065906	0.02230321	0.021686504	0.030190535	0.035047807
463.5	553.5	-2.556023120880127	56.188262939453125	0.03555767	0.031068988	0.021457188	0.025724059	0.022833476	0.0120587535	0	-2.5560231	56.188263	0.031073999	0.021403294	0.021457188	0.031068988	0.03555767
464.5	553.5	-2.5558621883392334	56.188262939453125	0.03683202	0.030065022	0.022145124	0.02380215	0.023733392	0.011037314	0	-2.5558622	56.188263	0.034618996	0.022624284	0.022145124	0.030065022	0.03683202
465.5	553.5	-2.5557010173797607	56.188262939453125	0.035430204	0.029437441	0.021571847	0.02380215	0.023170948	0.011037314	0	-2.555701	56.188263	0.03573986	0.02206184	0.021571847	0.029437441	0.035430204
467.5	553.5	-2.5553786754608154	56.18825912475586	0.03555767	0.031947307	0.02122786	0.024367457	0.022158502	0.010322296	0	-2.5553787	56.18826	0.021450078	0.02276022	0.02122786	0.031947307	0.03555767
468.5	553.5	-2.555217742919922	56.18825912475586	0.03683202	0.028809782	0.02122786	0.020522796	0.022158502	0.010628733	0	-2.5552177	56.18826	0.021450078	0.01922515	0.02122786	0.028809782	0.03683202
469.5	553.5	-2.555056571960449	56.18825912475586	0.03402784	0.029437441	0.02122786	0.020522796	0.022270998	0.010628733	0	-2.5550566	56.18826	0.023980794	0.019337647	0.02122786	0.029437441	0.03402784
472.5	553.5	-2.5545730590820312	56.18825912475586	0.035430204	0.029562967	0.019851785	0.021766806	0.021595996	0.009811564	0	-2.554573	56.18826	0.042082127	0.021082953	0.019851785	0.029562967	0.035430204
473.5	553.5	-2.5544121265411377	56.188255310058594	0.035302736	0.028433155	0.019163655	0.021766806	0.020245893	0.009811564	0	-2.5544121	56.188255	0.027461309	0.01973285	0.019163655	0.028433155	0.035302736
477.5	553.5	-2.553767681121826	56.188255310058594	0.035175264	0.029060861	0.019163655	0.022671452	0.020920958	0.009300826	0	-2.5537677	56.188255	0.043839846	0.022019507	0.019163655	0.029060861	0.035175264
413.5	554.5	-2.564080238342285	56.188201904296875	0.03402784	0.029311912	0.01927835	0.023123747	0.02103347	0.0096072685	0	-2.5640802	56.1882	0.0435386	0.021939017	0.01927835	0.029311912	0.03402784
415.5	554.5	-2.56375789642334	56.188201904296875	0.033772808	0.029311912	0.019048963	0.022106059	0.02047092	0.010424443	0	-2.563758	56.1882	0.035980783	0.019132178	0.019048963	0.029311912	0.033772808
416.5	554.5	-2.563596725463867	56.18819808959961	0.034665346	0.030692529	0.020883866	0.022558374	0.02328344	0.010935169	0	-2.5635967	56.188198	0.054329213	0.021388544	0.020883866	0.030692529	0.034665346
458.5	554.5	-2.5568299293518066	56.188175201416016	0.091577224	0.0723116	0.07323385	0.084795125	0.08860048	0.07137397	0	-2.55683	56.188175	0.09495284	0.027665187	0.07323385	0.0723116	0.091577224
460.5	554.5	-2.5565075874328613	56.188175201416016	0.058426417	0.053231493	0.042413145	0.045375545	0.047784828	0.034934346	0	-2.5565076	56.188175	0.059554357	0.020971414	0.042413145	0.053231493	0.058426417
467.5	554.5	-2.555379867553711	56.18817138671875	0.0397613	0.031947307	0.023750072	0.04278001	0.027332485	0.020536013	0	-2.5553799	56.18817	0.07012986	0.024097357	0.023750072	0.031947307	0.0397613
469.5	554.5	-2.5550575256347656	56.188167572021484	0.03810591	0.037339337	0.025583921	0.053045623	0.028457012	0.016757146	0	-2.5550575	56.188168	0.05316509	0.039924238	0.025583921	0.037339337	0.03810591
471.5	554.5	-2.5547354221343994	56.188167572021484	0.035047807	0.03044153	0.020195823	0.025045779	0.021370986	0.011445892	0	-2.5547354	56.188168	0.028271675	0.020502783	0.020195823	0.03044153	0.035047807
473.5	554.5	-2.554413080215454	56.188167572021484	0.035812575	0.029437441	0.01927835	0.024254395	0.020245893	0.010015857	0	-2.554413	56.188168	0.02447975	0.021304453	0.01927835	0.029437441	0.035812575
485.5	554.5	-2.5524797439575195	56.18815994262695	0.037341636	0.031068988	0.021801163	0.024367457	0.023733392	0.011956611	0	-2.5524797	56.18816	0.042434365	0.021429662	0.021801163	0.031068988	0.037341636
492.5	554.5	-2.55135178565979	56.18815612792969	0.031987052	0.028182045	0.018475473	0.020522796	0.019345755	0.00817719	0	-2.5513518	56.188156	0.023010407	0.020770703	0.018475473	0.028182045	0.031987052
416.5	555.5	-2.5635979175567627	56.1881103515625	0.033517748	0.030818025	0.020654524	0.022558374	0.021933502	0.010935169	0	-2.563598	56.18811	0.030031396	0.020038605	0.020654524	0.030818025	0.033517748
